time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,-4.362386646086273,-1.8065138554350273,25.2692841918896,6.178308501052623,0.16774726225550474,0.0,-3.7761259101209976,-1.664325646107126,5.365891627650332,-0.03904612886440404,0.006244704647331468,0.0,427.52128550844475,426.1608227699191,426.8192249195512,426.93858461509694
4.199999999999998,-4.591834492302365,-1.9080053351748016,25.58855498390137,6.176571643374322,0.1689052273505558,0.0,-3.8723681488390933,-1.7189242404588005,5.27673506983411,-0.013986782483749651,0.0373465887659779,0.0,413.4865732386527,416.2181890479686,412.53166608294003,414.738597218575
4.259999999999997,-4.827197031004323,-2.012857751782614,25.903016687685334,6.176431544745945,0.17175307799558936,0.0,-3.9733938128441366,-1.7762328322116254,5.205456507146808,0.01430103242438367,0.06244474390688315,0.0,418.8709922447649,421.0498742665927,418.44829151777407,420.90419051718396
4.319999999999996,-5.068888730931116,-2.1212716936917446,26.21431591890625,6.177837563627465,0.17529482061803137,0.0,-4.083405720816606,-1.8374944637918484,5.1711065008029315,0.03729230803125512,0.05113496494016455,0.0,432.06298709212786,431.11073694009184,431.37096935503394,433.30858678301564
4.379999999999995,-5.317289480690408,-2.2333567376730974,26.52369851266849,6.179821758007948,0.17851056244334806,0.0,-4.196996923922878,-1.8985265259647364,5.14156554333998,0.022901101496801295,0.05810995575136188,0.0,433.4620381131221,434.04988371352084,434.2399789503502,433.03125626316495
4.439999999999993,-5.573256877201989,-2.3494601300958196,26.834982991080352,6.181793621226182,0.1819263389031267,0.0,-4.3356002348118565,-1.9713730601889365,5.233828408148929,0.04767389951489698,0.05445881641036221,0.0,472.96383066198445,472.68449614918836,471.09041860634125,473.00274961194265
4.499999999999992,-5.836947700607674,-2.469520428405234,27.148079671805306,6.184402741066361,0.18532301543771723,0.0,-4.4544993424465416,-2.030443799704121,5.2026429136281305,0.03341715602012837,0.060600206898817364,0.0,435.01158673575026,435.5279130627777,435.2950521994282,434.1011791220952
4.559999999999991,-6.108672478940394,-2.593516047777336,27.46359982203025,6.186841038090794,0.18902068217035328,0.0,-4.603360090245517,-2.1024652741603065,5.313804347028482,0.052152315614864685,0.06360669719503169,0.0,479.8940730647471,480.1246806004585,478.9815040413473,480.4051676962018
4.6199999999999894,-6.388714978898535,-2.721426076307753,27.782034338146083,6.189596752125446,0.19306763608396604,0.0,-4.731843633562321,-2.1609734637319646,5.300459482991694,0.02903061873662783,0.07419625276280237,0.0,443.1517827193987,444.0249619772291,443.2757301778285,441.3723351809502
4.679999999999988,-6.676712804432615,-2.852879701676399,28.100386162506613,6.191562354614437,0.19729025884389717,0.0,-4.868561065855382,-2.2206563791480094,5.31086794144711,0.03933305381857508,0.06137280686942877,0.0,451.4747993472342,450.44239832468435,450.86152353628773,451.6936960216766
4.739999999999987,-6.973344041527175,-2.9880322107406774,28.420956713763502,6.193908700508587,0.20133050381518913,0.0,-5.019565871118024,-2.284184969236411,5.374128458321606,0.038647383852981776,0.07717934953039861,0.0,467.60276895190435,468.83583138145013,468.72243765306627,468.66981014200775
4.799999999999986,-7.2793748861440415,-3.127054739137336,28.74639024739847,6.196824756577538,0.2059285512679061,0.0,-5.181928134767007,-2.3495941829623583,5.472713206004047,0.06339788931861441,0.07552141235810124,0.0,480.7808047438914,480.6593042033699,479.56368925998004,481.44158283671464
4.859999999999984,-7.595416898016816,-3.2700026389930836,29.078382882528963,6.200593586145512,0.2101305754207896,0.0,-5.35324313950588,-2.4149022597715972,5.592636143043035,0.06161989991299938,0.05583574398876638,0.0,489.0704047946731,487.6048338775645,489.34875992425356,489.21881926094284
4.919999999999983,-7.921643193264278,-3.4167155062434156,29.416537035426543,6.204395654826147,0.2137010795022869,0.0,-5.521346976735556,-2.475138720135721,5.678311012163259,0.06665113394682995,0.06599135054439471,0.0,479.96872610300017,480.74120742873083,480.8950957618282,481.27871104997166
4.979999999999982,-8.25675686112162,-3.566504231688786,29.753797767271898,6.208381731187718,0.21740645677093795,0.0,-5.6496764006113285,-2.5176231110951104,5.564042023524992,0.06599821552473914,0.0515534179892689,0.0,418.4889307529753,417.23289385473294,418.9924747434696,418.93926588417514
5.0399999999999805,-8.600389503869433,-3.7190386035511533,30.087451825943774,6.2119317799253615,0.2204170183518679,0.0,-5.805186702511499,-2.5665633324947597,5.557452653034832,0.03978879375812651,0.04726929676802115,0.0,453.5431395837345,453.2003662988751,454.34744989274856,452.24296968421845
5.099999999999979,-8.95386137459529,-3.874591805664231,30.42251233136768,6.214157031423021,0.22298506452319877,0.0,-5.977575084700732,-2.6183267788451654,5.610532134147698,0.03104992601155418,0.03189743046333055,0.0,472.96679166406057,471.7819835754662,473.1861074179727,472.51327730260385
5.159999999999978,-9.317363089006347,-4.033094954352146,30.758935387061197,6.2158563160901,0.22484538551301192,0.0,-6.139524361942143,-2.6649869437636533,5.603255536744482,0.022214788593146406,0.029159026030153398,0.0,454.4132373134817,454.1939147124239,456.5214268712723,455.81591750901003
5.219999999999977,-9.690226981481741,-4.194249532304754,31.092980991754565,6.216876534722207,0.22660434905360916,0.0,-6.289721981892276,-2.70679333240339,5.531664620734058,0.003736599575012444,0.02962823793438737,0.0,435.568574368595,435.6080979026107,435.270432552093,433.7207842030115
5.279999999999975,-10.071561317037165,-4.3577281398017105,31.42000597696473,6.2176237291310095,0.22821816264246486,0.0,-6.421983982594799,-2.742546170106352,5.369764815858849,0.02582176249593386,0.020783109251554868,0.0,404.0891749362831,403.2910302682811,402.89476392373024,404.8871699202229
5.339999999999974,-10.462341929729016,-4.5237495463216835,31.743436015989264,6.2191190204460245,0.22939744744286905,0.0,-6.604346200945467,-2.7913711292703365,5.410630095201017,0.02305759621746377,0.017296918589493317,0.0,470.4421499862094,470.17200901332893,468.99931131564017,468.78458153530323
5.399999999999973,-10.864062099525079,-4.692656801991932,32.06891890179209,6.221299043938647,0.23027554201765632,0.0,-6.786648919914059,-2.838721858657719,5.438278861557106,0.05459393140213682,0.008694366655832855,0.0,465.6083793169832,464.9345916323041,467.0095894704759,469.4640425482493
5.4599999999999715,-11.276500459676623,-4.864290486565078,32.39474855608419,6.224548325691005,0.2308239988267875,0.0,-6.961669955752223,-2.8821733067780433,5.422496817452467,0.05326177869830139,0.010019487635637855,0.0,452.4358707060765,452.5424509919877,455.84341688247235,455.7387890485811
5.51999999999997,-11.700038059236267,-5.038614250139665,32.72179870287614,6.227495622251357,0.2313773607849745,0.0,-7.1565435594019,-2.928346470491866,5.4785032151391135,0.03919557300472155,0.007579479580354134,0.0,476.51048041659186,476.3237436038896,477.9282833779553,476.8560037507154
5.579999999999969,-12.134387112517958,-5.215438431525989,33.048087276815735,6.2295854606748655,0.23178737852430853,0.0,-7.322245819872931,-2.9656898258173925,5.397939812647225,0.024238624030227765,0.005298520435583242,0.0,435.13121438423184,434.9400606494256,435.5932669021758,434.34084728060157
5.639999999999968,-12.578705691500868,-5.394470427136573,33.36926799961908,6.230794099021075,0.23162039578756932,0.0,-7.488874494835993,-3.0020062811845123,5.308284039963283,0.010347358561372753,-0.028423034983394643,0.0,432.46973936778215,429.61919175253894,432.81985190809684,431.64880999219224
5.699999999999966,-13.034135587585254,-5.575903845984901,33.68943389126876,6.231736641214372,0.22992531247813197,0.0,-7.69230082316643,-3.0457163128315856,5.363315525788983,0.02471243285773108,-0.027910337783834685,0.0,477.9941999088301,478.0331278018915,475.78643716588107,476.8851393851159
5.759999999999965,-13.501317306962763,-5.759834746548726,34.01067736174304,6.233805854768283,0.22874864337849043,0.0,-7.880773322858814,-3.0852080092563248,5.344654491764874,0.0490831884669689,-0.006746569188408864,0.0,455.2131438541298,456.9039989666185,454.06381502559424,456.01569487790823
5.819999999999964,-13.97895643492928,-5.945911190620292,34.32678186114553,6.236720597362783,0.2284719476915118,0.0,-8.041169714152884,-3.117243475128787,5.1927939006052,0.04755155243231697,-0.0006510722688347326,0.0,410.8754393179587,411.41574078051104,411.95577360055955,411.821927730698
